article_id,date,time_published_input,category,source,url,title,date_published(재수집),date_modified(재수집),effective_exposure_time(=max),rescrape_status
news_20260324_경제_0009,2026-03-24,17:45,경제,mk,https://www.mk.co.kr/news/economy/11997143,"""국민에 AI구독카드 지원 … 소상공인 돕는 '인공지능사' 키우자""",2026-03-24T17:45:19+09:00,2026-03-24T20:23:33+09:00,2026-03-24 20:23,ok
news_20260324_경제_0015,2026-03-24,17:59,경제,mk,https://www.mk.co.kr/news/economy/11997186,"""AI 강국 아낌없는 정책지원""…""대전환 시기 견인차 돼달라""",2026-03-24T17:59:08+09:00,2026-03-24T20:23:03+09:00,2026-03-24 20:23,ok
news_20260325_섹터_0014,2026-03-25,05:43,섹터,mk,https://www.mk.co.kr/news/economy/11997468,이란전쟁 협상 불확실성에 유가 반등...뉴욕증시 하락 [월가월부],2026-03-25T05:43:40+09:00,,2026-03-25 05:43,ok
news_20260325_섹터_0022,2026-03-25,09:34,섹터,mk,https://www.mk.co.kr/news/stock/11997618,"특징주, 디아이- 반도체 장비 테마 상승세에 6.74% ↑",2026-03-25T09:34:05+09:00,,2026-03-25 09:34,ok
news_20260325_섹터_0026,2026-03-25,09:34,섹터,mk,https://www.mk.co.kr/news/stock/11997627,"특징주, LG이노텍-아이폰 테마 상승세에 6.85% ↑",2026-03-25T09:34:35+09:00,,2026-03-25 09:34,ok
news_20260325_섹터_0030,2026-03-25,09:35,섹터,mk,https://www.mk.co.kr/news/stock/11997637,"특징주, 피노-통신장비 테마 상승세에 0.71% ↑",2026-03-25T09:35:06+09:00,,2026-03-25 09:35,ok
news_20260325_섹터_0032,2026-03-25,09:35,섹터,mk,https://www.mk.co.kr/news/stock/11997643,"특징주, 쏠리드-양자암호/양자컴퓨팅 테마 상승세에 5.78% ↑",2026-03-25T09:35:26+09:00,,2026-03-25 09:35,ok
news_20260325_경제_0002,2026-03-25,09:36,경제,mk,https://www.mk.co.kr/news/economy/11997660,"“물가 뛴다고 난리인데, 누가 돈 쓰겠나”…3월 소비심리지수 ‘뚝’",2026-03-25T09:36:30+09:00,,2026-03-25 09:36,ok
news_20260325_경제_0003,2026-03-25,10:51,경제,mk,https://www.mk.co.kr/news/economy/11997752,"민주당 경제통 홍성국, ‘더 센 파시즘’ 출간",2026-03-25T10:51:36+09:00,2026-03-25T10:58:03+09:00,2026-03-25 10:58,ok
news_20260325_섹터_0034,2026-03-25,11:01,섹터,mk,https://www.mk.co.kr/news/business/11997763,[속보] SK하이닉스 “100조원 이상 순현금 확보 목표”,2026-03-25T11:01:13+09:00,2026-03-25T11:21:26+09:00,2026-03-25 11:21,ok
news_20260325_섹터_0035,2026-03-25,11:19,섹터,mk,https://www.mk.co.kr/news/it/11997789,"BMS 반도체 국산화 속도낸다…아나배틱세미, 150억 후속 투자유치",2026-03-25T11:19:44+09:00,,2026-03-25 11:19,ok
news_20260325_섹터_0036,2026-03-25,13:12,섹터,mk,https://www.mk.co.kr/news/business/11997845,갤럭시 S26 지원금 57만원 넘게 풀렸다…출시 한 달 만에 무슨 일?,2026-03-25T13:12:18+09:00,2026-03-25T13:40:03+09:00,2026-03-25 13:40,ok
news_20260325_섹터_0037,2026-03-25,13:33,섹터,mk,https://www.mk.co.kr/news/business/11997863,"“마이크론 연봉 2배 준다해”…성과급 협상 재개한 삼성전자 노사, 돌파구 찾나",2026-03-25T13:33:42+09:00,,2026-03-25 13:33,ok
news_20260325_경제_0004,2026-03-25,15:39,경제,mk,https://www.mk.co.kr/news/economy/11998067,"30대가 이끈 출산율 반등, 1월 11.7% 급증...합계 출산율은 ‘0.99명’",2026-03-25T15:39:54+09:00,,2026-03-25 15:39,ok
news_20260325_종목_0044,2026-03-25,17:39,종목,mk,https://www.mk.co.kr/news/stock/11998244,바이오가 밀고 우주가 끈 코스닥 '씽씽',2026-03-25T17:39:18+09:00,,2026-03-25 17:39,ok
news_20260325_섹터_0041,2026-03-25,17:46,섹터,mk,https://www.mk.co.kr/news/business/11998274,"한미반도체, AI반도체용 신규 장비 첫선",2026-03-25T17:46:53+09:00,,2026-03-25 17:46,ok
news_20260325_섹터_0042,2026-03-25,18:04,섹터,mk,https://www.mk.co.kr/news/business/11998356,삼성·SK·LG 에너지 절감 차 5부제·승강기 격층운행,2026-03-25T18:04:35+09:00,2026-03-25T22:21:24+09:00,2026-03-25 22:21,ok
news_20260325_섹터_0043,2026-03-25,18:04,섹터,mk,https://www.mk.co.kr/news/business/11998354,"반도체 설계 1등 Arm도 ""AI용 자체 칩 출시""",2026-03-25T18:04:34+09:00,,2026-03-25 18:04,ok
news_20260325_종목_0045,2026-03-25,18:04,종목,mk,https://www.mk.co.kr/news/economy/11998344,삼성페이 또 결제오류 … 점심시간대 이용자 불편,2026-03-25T18:04:09+09:00,,2026-03-25 18:04,ok
news_20260325_종목_0046,2026-03-25,18:04,종목,mk,https://www.mk.co.kr/news/business/11998355,"""중동 체류 직원·가족들 고생 많으십니다""",2026-03-25T18:04:34+09:00,2026-03-25T19:54:45+09:00,2026-03-25 19:54,ok
news_20260325_종목_0048,2026-03-25,18:06,종목,mk,https://www.mk.co.kr/news/business/11998362,"SK하닉, 美증시 상장 신청 최태원 100조 확보 승부수",2026-03-25T18:06:56+09:00,2026-03-25T20:08:14+09:00,2026-03-25 20:08,ok
news_20260326_종목_0042,2026-03-26,00:01,종목,mk,https://www.mk.co.kr/news/politics/11998553,국회의원 평균 28억8천만원 … 10명중 9명 재산 증가,2026-03-26T00:01:00+09:00,,2026-03-26 00:01,ok
news_20260326_경제_0001,2026-03-26,05:52,경제,mk,https://www.mk.co.kr/news/economy/11998659,"러시아·이란 원유, 수입할 길 열렸다…정부, 금융결제·2차제재 문제 해소",2026-03-26T05:52:56+09:00,,2026-03-26 05:52,ok
news_20260326_섹터_0022,2026-03-26,09:19,섹터,mk,https://www.mk.co.kr/news/world/11998768,“휴전 기대감에 위험자산 랠리”…뉴욕증시 3대 지수 동반 상승 [뉴욕증시],2026-03-26T09:19:57+09:00,2026-03-26T09:19:57+09:00,2026-03-26 09:19,ok
news_20260326_섹터_0023,2026-03-26,09:24,섹터,mk,https://www.mk.co.kr/news/stock/11998779,[MK 골든크로스 돌파종목 : 파세코(037070) & 한미약품(128940)],2026-03-26T09:24:25+09:00,,2026-03-26 09:24,ok
news_20260326_섹터_0026,2026-03-26,10:28,섹터,mk,https://www.mk.co.kr/news/stock/11998862,"티씨케이, 증권사 목표가 상향에 강세…3.33%",2026-03-26T10:28:15+09:00,,2026-03-26 10:28,ok
news_20260326_섹터_0027,2026-03-26,10:30,섹터,mk,https://www.mk.co.kr/news/politics/11998865,"당정, 석유 최고가 손실보전·박원순표 태양광 부활... 민생지원금은 ‘취약계층·지방 우대’",2026-03-26T10:30:14+09:00,,2026-03-26 10:30,ok
news_20260326_섹터_0030,2026-03-26,11:12,섹터,mk,https://www.mk.co.kr/news/business/11998956,한국 양자 컴퓨터의 ‘신성’...큐노바가 연 실용화의 문,2026-03-26T11:12:27+09:00,,2026-03-26 11:12,ok
news_20260326_경제_0004,2026-03-26,11:45,경제,mk,https://www.mk.co.kr/news/economy/11998978,“중동 리스크로 물가·성장 ‘복합적 도전’…컨틴전시 플랜 적극 활용”,2026-03-26T11:45:22+09:00,,2026-03-26 11:45,ok
news_20260326_경제_0005,2026-03-26,13:36,경제,mk,https://www.mk.co.kr/news/economy/11999005,“있는 재산 다 팔아도 빚 못갚아”…고위험가구 셋 중 하나는 2030,2026-03-26T13:36:44+09:00,2026-03-26T13:45:53+09:00,2026-03-26 13:45,ok
news_20260326_경제_0008,2026-03-26,14:58,경제,mk,https://www.mk.co.kr/news/economy/11999140,"“한꺼번에 터지진 않겠지만, 지옥문 열리면 끔찍”…부동산금융 위험노출액 4223조",2026-03-26T14:58:05+09:00,2026-03-26T15:09:11+09:00,2026-03-26 15:09,ok
news_20260326_경제_0009,2026-03-26,15:05,경제,mk,https://www.mk.co.kr/news/economy/11999150,1~2년 걸리던 소상공인데이터 빨리 본다,2026-03-26T15:05:33+09:00,,2026-03-26 15:05,ok
news_20260326_섹터_0035,2026-03-26,15:25,섹터,mk,https://www.mk.co.kr/news/society/11999187,"“용인 미래 걸린 국가산단”…110만 시민 결집, 사수 대책위 출범",2026-03-26T15:25:37+09:00,,2026-03-26 15:25,ok
news_20260326_섹터_0037,2026-03-26,15:55,섹터,mk,https://www.mk.co.kr/news/stock/11999240,주가 하락? “오히려 좋아”…구글발 악재에도 하닉 담았다 [주식 초고수는 지금],2026-03-26T15:55:19+09:00,,2026-03-26 15:55,ok
news_20260326_종목_0043,2026-03-26,16:05,종목,mk,https://www.mk.co.kr/news/economy/11999266,"젠슨황 러브콜 받은 삼전닉스 …""슈퍼사이클 아직 초기단계"" [빅데이터로 본 재테크]",2026-03-26T16:05:41+09:00,2026-03-26T17:41:07+09:00,2026-03-26 17:41,ok
news_20260326_종목_0044,2026-03-26,17:06,종목,mk,https://www.mk.co.kr/news/business/11999359,반도체 식각 장비도 한국 제품 찾게 만들 것,2026-03-26T17:06:46+09:00,2026-03-26T19:20:46+09:00,2026-03-26 19:20,ok
news_20260326_종목_0045,2026-03-26,17:23,종목,mk,https://www.mk.co.kr/news/realestate/11999398,AI도시 광주 첨단3지구 … 마지막 민간 분양 나온다,2026-03-26T17:23:53+09:00,2026-03-26T17:43:56+09:00,2026-03-26 17:43,ok
news_20260326_종목_0047,2026-03-26,17:53,종목,mk,https://www.mk.co.kr/news/world/11999482,"리창 ""中에 투자를"" 팀쿡 ""中소비자 중요"" 이재용 ""AI협력 강화""",2026-03-26T17:53:17+09:00,2026-03-26T19:28:40+09:00,2026-03-26 19:28,ok
news_20260326_종목_0050,2026-03-26,17:58,종목,mk,https://www.mk.co.kr/news/business/11999516,"삼성·LG ""더 똑똑해진 AI 가전으로 불황 돌파""",2026-03-26T17:58:01+09:00,,2026-03-26 17:58,ok
news_20260326_경제_0016,2026-03-26,18:41,경제,mk,https://www.mk.co.kr/news/economy/11999561,"세계경제, 여전히 석유에 의존 … AI·전기차 시대에도 대체불가",2026-03-26T18:41:01+09:00,,2026-03-26 18:41,ok
news_20260326_경제_0020,2026-03-26,22:28,경제,mk,https://www.mk.co.kr/news/economy/11999716,"계란값 뛰자...정부, 하루 생산 5000만→5500만개로 확 늘린다",2026-03-26T22:28:37+09:00,,2026-03-26 22:28,ok
news_20260327_섹터_0020,2026-03-27,05:18,섹터,mk,https://www.mk.co.kr/news/stock/11999824,"실스크, 스위스 양자인터커넥트 미랙스 100% 인수 추진",2026-03-27T05:18:00+09:00,,2026-03-27 05:18,ok
news_20260327_섹터_0023,2026-03-27,08:54,섹터,mk,https://www.mk.co.kr/news/stock/11999937,"[美공시]울프스피드, 장기 성장 잠재력 강화를 위해 4억 7,590만 달러 규모의 전략적 재융자 및 신규 주식 발행 확보",2026-03-27T08:54:39+09:00,,2026-03-27 08:54,ok
news_20260327_섹터_0025,2026-03-27,09:45,섹터,mk,https://www.mk.co.kr/news/stock/12000009,"절세 혜택에 성장성까지…KB운용, ‘RIA 맞춤형’ ETF·펀드 라인업 제안",2026-03-27T09:45:33+09:00,,2026-03-27 09:45,ok
news_20260327_섹터_0026,2026-03-27,09:49,섹터,mk,https://www.mk.co.kr/news/realestate/12000018,[MK부동산 단신] 강남대로 환승역 앞 대로변 코너 신축 용지 매각,2026-03-27T09:49:19+09:00,,2026-03-27 09:49,ok
news_20260327_섹터_0031,2026-03-27,11:03,섹터,mk,https://www.mk.co.kr/news/stock/12000143,코스피 급락해도 솟아날 구멍은 있다…통신장비·6G 관련주는 상승 [매경 자이앤트],2026-03-27T11:03:21+09:00,,2026-03-27 11:03,ok
news_20260327_경제_0005,2026-03-27,13:43,경제,mk,https://www.mk.co.kr/news/economy/12000252,“촬영 장비 없어도 가능”소상공인 라이브커머스 문턱 낮췄다,2026-03-27T13:43:57+09:00,,2026-03-27 13:43,ok
news_20260327_경제_0006,2026-03-27,13:55,경제,mk,https://www.mk.co.kr/news/economy/12000265,"“에너지절감 동참” 현대차그룹, 차량 5부제 확대",2026-03-27T13:55:54+09:00,,2026-03-27 13:55,ok
news_20260327_섹터_0033,2026-03-27,14:00,섹터,mk,https://www.mk.co.kr/news/business/12000270,"정부, ‘나프타 쇼크’에 수출 제한 초강수뒀지만…",2026-03-27T14:00:47+09:00,2026-03-27T14:00:47+09:00,2026-03-27 14:00,ok
news_20260327_섹터_0035,2026-03-27,14:11,섹터,mk,https://www.mk.co.kr/news/business/12000281,성과급 줄다리기 언제 끝날까?…삼성전자 노사 “집중 교섭 중”,2026-03-27T14:11:51+09:00,,2026-03-27 14:11,ok
news_20260327_섹터_0037,2026-03-27,14:13,섹터,mk,https://www.mk.co.kr/news/stock/12000285,"특징주, DB하이텍- 반도체 생산 테마 상승세에 9.11% ↑",2026-03-27T14:13:30+09:00,,2026-03-27 14:13,ok
news_20260327_섹터_0038,2026-03-27,14:33,섹터,mk,https://www.mk.co.kr/news/stock/12000310,[단독] “귀한 분 오시는 길에 주단을”…하이닉스 2배 레버리지 내놓는 월가,2026-03-27T14:33:08+09:00,2026-03-27T18:50:57+09:00,2026-03-27 18:50,ok
news_20260327_경제_0007,2026-03-27,15:28,경제,mk,https://www.mk.co.kr/news/economy/12000393,"한국은행, 지난해 순이익 ‘역대 최대’…외환 매매익 등이 견인",2026-03-27T15:28:34+09:00,,2026-03-27 15:28,ok
news_20260327_섹터_0039,2026-03-27,15:32,섹터,mk,https://www.mk.co.kr/news/business/12000397,메타 AI 안경 7월부터 한국서 판매...메타 AI도 서비스 개시,2026-03-27T15:32:51+09:00,,2026-03-27 15:32,ok
news_20260327_종목_0042,2026-03-27,16:02,종목,mk,https://www.mk.co.kr/news/economy/12000439,‘낸드’의 재발견…서학개미 최애주 어디? [미장 보석주],2026-03-27T16:02:40+09:00,2026-03-31T11:12:58+09:00,2026-03-31 11:12,ok
news_20260327_종목_0046,2026-03-27,16:20,종목,mk,https://www.mk.co.kr/news/columnists/12000482,“과거 아닌 미래 얘기를” [김소연 칼럼],2026-03-27T16:20:30+09:00,2026-03-27T16:21:55+09:00,2026-03-27 16:21,ok
news_20260327_종목_0047,2026-03-27,17:19,종목,mk,https://www.mk.co.kr/news/editorial/12000556,"구글의 메모리 절감 기술 공개, 삼성·하이닉스 혁신 촉매 되길 [사설]",2026-03-27T17:19:11+09:00,,2026-03-27 17:19,ok
news_20260327_종목_0048,2026-03-27,17:23,종목,mk,https://www.mk.co.kr/news/business/12000568,기후부· 삼성전자 맞손 … 나무 26만그루 심는다,2026-03-27T17:23:46+09:00,2026-03-27T19:04:30+09:00,2026-03-27 19:04,ok
news_20260327_종목_0049,2026-03-27,17:45,종목,mk,https://www.mk.co.kr/news/economy/12000608,소송리스크 두려운 CEO …'임원보험' 가입 줄섰다,2026-03-27T17:45:59+09:00,2026-03-27T23:04:44+09:00,2026-03-27 23:04,ok
news_20260327_경제_0011,2026-03-27,17:50,경제,mk,https://www.mk.co.kr/news/economy/12000623,"성장률 올리려다 물가 기름부을라 …""美 내년까지 금리 못내려""",2026-03-27T17:50:49+09:00,2026-03-27T22:39:40+09:00,2026-03-27 22:39,ok
news_20260327_경제_0012,2026-03-27,17:51,경제,mk,https://www.mk.co.kr/news/economy/12000626,[단독] 2.5조씩 투입되는 아동수당…양육비 부담 줄이는지 알 수 없다고?,2026-03-27T17:51:24+09:00,,2026-03-27 17:51,ok
news_20260330_섹터_0022,2026-03-30,08:12,섹터,mk,https://www.mk.co.kr/news/stock/12001920,"한달간 외인들이 팔아치운 36조, 개미가 전부 주웠다…이번주 증시 전망은",2026-03-30T08:12:38+09:00,,2026-03-30 08:12,ok
news_20260330_섹터_0023,2026-03-30,08:38,섹터,mk,https://www.mk.co.kr/news/stock/12001930,"“인터넷 시대에 종이가 사라지던가요”…증권가, 터보퀀트 우려는 삼전 매수 기회 [오늘 나온 보고서]",2026-03-30T08:38:30+09:00,,2026-03-30 08:38,ok
news_20260330_섹터_0025,2026-03-30,09:14,섹터,mk,https://www.mk.co.kr/news/stock/12001964,"[속보] 코스피, 4%대 급락 5100선 후퇴…코스닥도 3%대↓",2026-03-30T09:14:42+09:00,2026-03-30T09:36:08+09:00,2026-03-30 09:36,ok
news_20260330_경제_0002,2026-03-30,09:33,경제,mk,https://www.mk.co.kr/news/economy/12001984,"신현송 한은총재 후보 입국…“엄중한 상황, 막중한 책임감 느낀다”",2026-03-30T09:33:20+09:00,2026-03-30T09:40:09+09:00,2026-03-30 09:40,ok
news_20260330_섹터_0027,2026-03-30,10:16,섹터,mk,https://www.mk.co.kr/news/stock/12002048,코스피 박스권 장세 전망 속…이자 대신 배당노린 예금·퇴직연금 81조 머니무브 ‘대기’,2026-03-30T10:16:47+09:00,,2026-03-30 10:16,ok
news_20260330_섹터_0028,2026-03-30,10:20,섹터,mk,https://www.mk.co.kr/news/stock/12002057,한투운용 ‘ACE K수출핵심TOP10산업액티브 ETF’ 신규 상장,2026-03-30T10:20:02+09:00,,2026-03-30 10:20,ok
news_20260330_섹터_0029,2026-03-30,10:44,섹터,mk,https://www.mk.co.kr/news/it/12002098,"AI 토큰값 90% 폭락해도 기업 부담 커진다는데, 왜?",2026-03-30T10:44:55+09:00,,2026-03-30 10:44,ok
news_20260330_경제_0005,2026-03-30,10:46,경제,mk,https://www.mk.co.kr/news/economy/12002100,서울 경윳값도 1900원 돌파...2차 석유 최고가제 시행에도 ‘비명’,2026-03-30T10:46:09+09:00,,2026-03-30 10:46,ok
news_20260330_섹터_0030,2026-03-30,10:56,섹터,mk,https://www.mk.co.kr/news/economy/12002117,“터보퀀트가 악재? NO!”…삼성전자 담으라는 증권가,2026-03-30T10:56:51+09:00,2026-03-30T10:56:51+09:00,2026-03-30 10:56,ok
news_20260330_경제_0006,2026-03-30,11:11,경제,mk,https://www.mk.co.kr/news/economy/12002134,“경기가 이러니 어쩔 수 없었다”…외투기업 10곳 중 6곳 작년 신규채용 ‘0’,2026-03-30T11:11:40+09:00,2026-03-30T11:14:26+09:00,2026-03-30 11:14,ok
news_20260330_경제_0008,2026-03-30,13:57,경제,mk,https://www.mk.co.kr/news/economy/12002216,"“혈세 제대로 쓰겠다”…김 총리, 2027년 예산안 편성지침 국무회의 의결",2026-03-30T13:57:38+09:00,,2026-03-30 13:57,ok
news_20260330_경제_0009,2026-03-30,14:28,경제,mk,https://www.mk.co.kr/news/economy/12002249,“업자 1명이 247채 굴리며 이리저리 빼먹어”…임대 사업자 15곳 세무조사,2026-03-30T14:28:54+09:00,2026-03-30T14:29:49+09:00,2026-03-30 14:29,ok
news_20260330_종목_0041,2026-03-30,16:30,종목,mk,https://www.mk.co.kr/news/special-edition/12002435,수원 탑동 이노베이션밸리 첫 삽…첨단 R&D 도시 미래 연다,2026-03-30T16:30:55+09:00,,2026-03-30 16:30,ok
news_20260330_섹터_0040,2026-03-30,17:10,섹터,mk,https://www.mk.co.kr/news/business/12002482,"OCI홀딩스, 국제금융공사 1900억 투자 유치",2026-03-30T17:10:52+09:00,,2026-03-30 17:10,ok
news_20260330_종목_0042,2026-03-30,17:37,종목,mk,https://www.mk.co.kr/news/it/12002510,"""인간닮은 금손 만들자""… 피지컬AI 핵심 '로봇핸드' 개발 경쟁",2026-03-30T17:37:39+09:00,2026-03-30T19:54:33+09:00,2026-03-30 19:54,ok
news_20260330_종목_0044,2026-03-30,17:45,종목,mk,https://www.mk.co.kr/news/business/12002550,"삼성 ""日 중요성 커졌다""…도쿄에 해외 2번째 싱크탱크",2026-03-30T17:45:41+09:00,2026-03-30T19:22:11+09:00,2026-03-30 19:22,ok
news_20260330_경제_0017,2026-03-30,17:46,경제,mk,https://www.mk.co.kr/news/economy/12002565,건설 현장 일용직 퇴직금 … 하루 8700원으로 올린다,2026-03-30T17:46:27+09:00,2026-03-30T18:08:43+09:00,2026-03-30 18:08,ok
news_20260330_경제_0018,2026-03-30,17:46,경제,mk,https://www.mk.co.kr/news/economy/12002566,탈루 규모만 2800억…다주택·임대업자 세무조사,2026-03-30T17:46:27+09:00,2026-03-30T18:08:47+09:00,2026-03-30 18:08,ok
news_20260330_종목_0046,2026-03-30,17:53,종목,mk,https://www.mk.co.kr/news/stock/12002616,길어지는 이란전쟁에 … 개미도 힘 빠졌나,2026-03-30T17:53:25+09:00,2026-03-30T20:51:00+09:00,2026-03-30 20:51,ok
news_20260330_종목_0047,2026-03-30,17:56,종목,mk,https://www.mk.co.kr/news/it/12002642,같은 메모리로 연산 속도 8배 높여 … AI 효율성 경쟁 시작됐다,2026-03-30T17:56:10+09:00,2026-03-30T22:52:04+09:00,2026-03-30 22:52,ok
